"actnum","object_id","permx","poro","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
nan,0,nan,nan,0,1598.6,4.5914e+05,7.3236e+06,2719.4
nan,0,nan,nan,0,1603.2,4.5914e+05,7.3236e+06,2720
nan,0,nan,nan,0,1608.2,4.5914e+05,7.3236e+06,2720.5
nan,0,nan,nan,0,1613.2,4.5914e+05,7.3236e+06,2721
nan,0,nan,nan,0,1617.8,4.5914e+05,7.3237e+06,2721.5
nan,0,nan,nan,0,1622.8,4.5914e+05,7.3237e+06,2722
nan,0,nan,nan,0,1627.3,4.5914e+05,7.3237e+06,2722.5
nan,0,nan,nan,0,1632.3,4.5914e+05,7.3237e+06,2723
nan,0,nan,nan,0,1636.9,4.5914e+05,7.3237e+06,2723.6
nan,0,nan,nan,0,1641.9,4.5914e+05,7.3237e+06,2724.1
nan,0,nan,nan,0,1646.9,4.5914e+05,7.3237e+06,2724.6
nan,0,nan,nan,0,1651.5,4.5914e+05,7.3237e+06,2725.1
nan,0,nan,nan,0,1656.5,4.5914e+05,7.3237e+06,2725.6
nan,0,nan,nan,0,1661,4.5914e+05,7.3237e+06,2726.1
nan,0,nan,nan,0,1666,4.5914e+05,7.3237e+06,2726.6
nan,0,nan,nan,0,1671.1,4.5914e+05,7.3237e+06,2727.1
nan,0,nan,nan,0,1675.6,4.5914e+05,7.3237e+06,2727.7
nan,0,nan,nan,0,1680.6,4.5914e+05,7.3237e+06,2728.2
nan,0,nan,nan,0,1685.1,4.5914e+05,7.3237e+06,2728.7
nan,0,nan,nan,0,1690.2,4.5914e+05,7.3237e+06,2729.2
nan,0,nan,nan,0,1694.7,4.5914e+05,7.3237e+06,2729.7
nan,0,nan,nan,0,1699.7,4.5914e+05,7.3237e+06,2730.2
nan,0,nan,nan,0,1704.8,4.5914e+05,7.3237e+06,2730.7
nan,0,nan,nan,0,1709.3,4.5914e+05,7.3237e+06,2731.3
nan,0,nan,nan,0,1714.3,4.5914e+05,7.3237e+06,2731.8
nan,0,nan,nan,0,1718.8,4.5914e+05,7.3238e+06,2732.3
nan,0,nan,nan,0,1723.9,4.5914e+05,7.3238e+06,2732.8
nan,0,nan,nan,0,1728.4,4.5914e+05,7.3238e+06,2733.3
nan,0,nan,nan,0,1733.4,4.5914e+05,7.3238e+06,2733.8
nan,0,nan,nan,0,1738.4,4.5914e+05,7.3238e+06,2734.3
nan,0,nan,nan,0,1743,4.5914e+05,7.3238e+06,2734.9
nan,0,nan,nan,0,1748,4.5914e+05,7.3238e+06,2735.4
nan,0,nan,nan,0,1752.5,4.5914e+05,7.3238e+06,2735.9
nan,0,nan,nan,0,1757.6,4.5914e+05,7.3238e+06,2736.4
nan,0,nan,nan,0,1762.1,4.5914e+05,7.3238e+06,2736.9
nan,0,nan,nan,0,1767.1,4.5914e+05,7.3238e+06,2737.4
nan,0,nan,nan,0,1772.1,4.5914e+05,7.3238e+06,2737.9
nan,0,nan,nan,0,1776.7,4.5914e+05,7.3238e+06,2738.4
nan,0,nan,nan,0,1781.7,4.5914e+05,7.3238e+06,2739
nan,0,nan,nan,0,1786.2,4.5914e+05,7.3238e+06,2739.5
nan,0,nan,nan,0,1791.2,4.5914e+05,7.3238e+06,2740
nan,0,nan,nan,0,1795.8,4.5914e+05,7.3238e+06,2740.5
nan,0,nan,nan,0,1800.8,4.5914e+05,7.3238e+06,2741
nan,0,nan,nan,0,1805.8,4.5914e+05,7.3238e+06,2741.5
nan,0,nan,nan,0,1810.4,4.5914e+05,7.3238e+06,2742
nan,0,nan,nan,0,1815.4,4.5914e+05,7.3238e+06,2742.6
nan,0,nan,nan,0,1819.9,4.5914e+05,7.3239e+06,2743.1
nan,0,nan,nan,0,1824.9,4.5914e+05,7.3239e+06,2743.6
nan,0,nan,nan,0,1830,4.5914e+05,7.3239e+06,2744.1
nan,0,nan,nan,0,1834.5,4.5914e+05,7.3239e+06,2744.6
nan,0,nan,nan,0,1839.5,4.5914e+05,7.3239e+06,2745.1
nan,0,nan,nan,0,1844.1,4.5914e+05,7.3239e+06,2745.6
nan,0,nan,nan,0,1849.1,4.5914e+05,7.3239e+06,2746.2
nan,0,nan,nan,0,1853.6,4.5914e+05,7.3239e+06,2746.7
nan,0,nan,nan,0,1858.6,4.5914e+05,7.3239e+06,2747.2
nan,0,nan,nan,0,1863.7,4.5914e+05,7.3239e+06,2747.7
nan,0,nan,nan,0,1868.2,4.5914e+05,7.3239e+06,2748.2
nan,0,nan,nan,0,1873.2,4.5914e+05,7.3239e+06,2748.7
nan,0,nan,nan,0,1877.7,4.5914e+05,7.3239e+06,2749.2
nan,0,nan,nan,0,1882.8,4.5914e+05,7.3239e+06,2749.7
nan,0,nan,nan,0,1887.3,4.5914e+05,7.3239e+06,2750.3
nan,0,nan,nan,0,1892.3,4.5914e+05,7.3239e+06,2750.8
nan,0,nan,nan,0,1897.4,4.5914e+05,7.3239e+06,2751.3
nan,0,nan,nan,0,1901.9,4.5914e+05,7.3239e+06,2751.8
nan,0,nan,nan,0,1906.9,4.5914e+05,7.3239e+06,2752.3
nan,0,nan,nan,0,1911.4,4.5914e+05,7.3239e+06,2752.8
nan,0,nan,nan,0,1916.5,4.5914e+05,7.3239e+06,2753.3
nan,0,nan,nan,0,1921,4.5914e+05,7.324e+06,2753.9
nan,0,nan,nan,0,1926,4.5914e+05,7.324e+06,2754.4
nan,0,nan,nan,0,1931,4.5914e+05,7.324e+06,2754.9
nan,0,nan,nan,0,1935.6,4.5914e+05,7.324e+06,2755.4
nan,0,nan,nan,0,1940.6,4.5914e+05,7.324e+06,2755.9
nan,0,nan,nan,0,1945.1,4.5914e+05,7.324e+06,2756.4
nan,0,nan,nan,0,1950.2,4.5914e+05,7.324e+06,2756.9
nan,0,nan,nan,0,1954.7,4.5914e+05,7.324e+06,2757.5
nan,0,nan,nan,0,1959.7,4.5914e+05,7.324e+06,2758
nan,0,nan,nan,0,1964.7,4.5914e+05,7.324e+06,2758.5
nan,0,nan,nan,0,1969.3,4.5914e+05,7.324e+06,2759
nan,0,nan,nan,0,1974.3,4.5914e+05,7.324e+06,2759.5
nan,0,nan,nan,0,1978.8,4.5914e+05,7.324e+06,2760
nan,0,nan,nan,0,1983.9,4.5914e+05,7.324e+06,2760.5
nan,0,nan,nan,0,1988.4,4.5914e+05,7.324e+06,2761
nan,0,nan,nan,0,1993.4,4.5914e+05,7.324e+06,2761.6
nan,0,nan,nan,0,1998.4,4.5914e+05,7.324e+06,2762.1
nan,0,nan,nan,0,2003,4.5914e+05,7.324e+06,2762.6
nan,0,nan,nan,0,2008,4.5914e+05,7.324e+06,2763.1
nan,0,nan,nan,0,2012.5,4.5914e+05,7.324e+06,2763.6
nan,0,nan,nan,0,2017.5,4.5914e+05,7.324e+06,2764.1
nan,0,nan,nan,0,2022.1,4.5914e+05,7.3241e+06,2764.6
nan,0,nan,nan,0,2027.1,4.5914e+05,7.3241e+06,2765.2
nan,0,nan,nan,0,2032.1,4.5914e+05,7.3241e+06,2765.7
nan,0,nan,nan,0,2036.7,4.5914e+05,7.3241e+06,2766.2
nan,0,nan,nan,0,2041.7,4.5914e+05,7.3241e+06,2766.7
nan,0,nan,nan,0,2046.2,4.5914e+05,7.3241e+06,2767.2
nan,0,nan,nan,0,2051.2,4.5914e+05,7.3241e+06,2767.7
nan,0,nan,nan,0,2056.3,4.5914e+05,7.3241e+06,2768.2
nan,0,nan,nan,0,2060.8,4.5914e+05,7.3241e+06,2768.8
nan,0,nan,nan,0,2065.8,4.5914e+05,7.3241e+06,2769.3
nan,0,nan,nan,0,2070.3,4.5914e+05,7.3241e+06,2769.8
nan,0,nan,nan,0,2075.4,4.5914e+05,7.3241e+06,2770.3
nan,0,nan,nan,0,2079.9,4.5914e+05,7.3241e+06,2770.8
nan,0,nan,nan,0,2084.9,4.5914e+05,7.3241e+06,2771.3
nan,0,nan,nan,0,2090,4.5914e+05,7.3241e+06,2771.8
nan,0,nan,nan,0,2094.5,4.5914e+05,7.3241e+06,2772.3
nan,0,nan,nan,0,2099.5,4.5914e+05,7.3241e+06,2772.9
nan,0,nan,nan,0,2104,4.5914e+05,7.3241e+06,2773.4
nan,0,nan,nan,0,2109.1,4.5914e+05,7.3241e+06,2773.9
nan,0,nan,nan,0,2113.6,4.5914e+05,7.3241e+06,2774.4
nan,0,nan,nan,0,2118.6,4.5914e+05,7.3241e+06,2774.9
nan,0,nan,nan,0,2123.6,4.5914e+05,7.3242e+06,2775.4
nan,0,nan,nan,0,2128.2,4.5914e+05,7.3242e+06,2775.9
nan,0,nan,nan,0,2133.2,4.5914e+05,7.3242e+06,2776.5
nan,0,nan,nan,0,2137.7,4.5914e+05,7.3242e+06,2777
nan,0,nan,nan,0,2142.8,4.5914e+05,7.3242e+06,2777.5
nan,0,nan,nan,0,2147.3,4.5914e+05,7.3242e+06,2778
nan,0,nan,nan,0,2152.3,4.5914e+05,7.3242e+06,2778.5
nan,0,nan,nan,0,2157.3,4.5914e+05,7.3242e+06,2779
nan,0,nan,nan,0,2161.9,4.5914e+05,7.3242e+06,2779.5
nan,0,nan,nan,0,2166.9,4.5914e+05,7.3242e+06,2780.1
nan,0,nan,nan,0,2171.4,4.5914e+05,7.3242e+06,2780.6
nan,0,nan,nan,0,2176.5,4.5914e+05,7.3242e+06,2781.1
nan,0,nan,nan,0,2181,4.5914e+05,7.3242e+06,2781.6
nan,0,nan,nan,0,2186,4.5914e+05,7.3242e+06,2782.1
nan,0,nan,nan,0,2191,4.5914e+05,7.3242e+06,2782.6
nan,0,nan,nan,0,2195.6,4.5914e+05,7.3242e+06,2783.1
nan,0,nan,nan,0,2200.6,4.5914e+05,7.3242e+06,2783.6
nan,0,nan,nan,0,2205.1,4.5914e+05,7.3242e+06,2784.2
nan,0,nan,nan,0,2210.1,4.5914e+05,7.3242e+06,2784.7
nan,0,nan,nan,0,2215.2,4.5914e+05,7.3242e+06,2785.2
nan,0,nan,nan,0,2219.7,4.5914e+05,7.3242e+06,2785.7
nan,0,nan,nan,0,2224.7,4.5914e+05,7.3243e+06,2786.2
nan,0,nan,nan,0,2229.3,4.5914e+05,7.3243e+06,2786.7
nan,0,nan,nan,0,2234.3,4.5914e+05,7.3243e+06,2787.2
nan,0,nan,nan,0,2238.8,4.5914e+05,7.3243e+06,2787.8
nan,0,nan,nan,0,2243.8,4.5914e+05,7.3243e+06,2788.3
nan,0,nan,nan,0,2248.9,4.5914e+05,7.3243e+06,2788.8
nan,0,nan,nan,0,2253.4,4.5914e+05,7.3243e+06,2789.3
nan,0,nan,nan,0,2258.4,4.5914e+05,7.3243e+06,2789.8
nan,0,nan,nan,0,2262.9,4.5914e+05,7.3243e+06,2790.3
nan,0,nan,nan,0,2268,4.5914e+05,7.3243e+06,2790.8
nan,0,nan,nan,0,2272.5,4.5914e+05,7.3243e+06,2791.4
nan,0,nan,nan,0,2277.5,4.5914e+05,7.3243e+06,2791.9
nan,0,nan,nan,0,2282.6,4.5914e+05,7.3243e+06,2792.4
nan,0,nan,nan,0,2287.1,4.5914e+05,7.3243e+06,2792.9
nan,0,nan,nan,0,2292.1,4.5914e+05,7.3243e+06,2793.4
nan,0,nan,nan,0,2296.6,4.5914e+05,7.3243e+06,2793.9
nan,0,nan,nan,0,2301.7,4.5914e+05,7.3243e+06,2794.4
nan,0,nan,nan,0,2306.2,4.5914e+05,7.3243e+06,2794.9
nan,0,nan,nan,0,2311.2,4.5914e+05,7.3243e+06,2795.5
nan,0,nan,nan,0,2316.3,4.5914e+05,7.3243e+06,2796
nan,0,nan,nan,0,2320.8,4.5914e+05,7.3244e+06,2796.5
nan,0,nan,nan,0,2325.8,4.5914e+05,7.3244e+06,2797
nan,0,nan,nan,0,2330.3,4.5914e+05,7.3244e+06,2797.5
nan,0,nan,nan,0,2335.4,4.5914e+05,7.3244e+06,2798
nan,0,nan,nan,0,2339.9,4.5914e+05,7.3244e+06,2798.5
nan,0,nan,nan,0,2344.9,4.5914e+05,7.3244e+06,2799.1
nan,0,nan,nan,0,2349.9,4.5914e+05,7.3244e+06,2799.6
nan,0,nan,nan,0,2354.5,4.5914e+05,7.3244e+06,2800.1
nan,0,nan,nan,0,2359.5,4.5914e+05,7.3244e+06,2800.6
nan,0,nan,nan,0,2364,4.5914e+05,7.3244e+06,2801.1
nan,0,nan,nan,0,2369.1,4.5914e+05,7.3244e+06,2801.6
nan,0,nan,nan,0,2373.6,4.5914e+05,7.3244e+06,2802.1
nan,0,nan,nan,0,2378.6,4.5914e+05,7.3244e+06,2802.7
nan,0,nan,nan,0,2383.6,4.5914e+05,7.3244e+06,2803.2
nan,0,nan,nan,0,2388.2,4.5914e+05,7.3244e+06,2803.7
nan,0,nan,nan,0,2393.2,4.5914e+05,7.3244e+06,2804.2
nan,0,nan,nan,0,2397.7,4.5914e+05,7.3244e+06,2804.7
nan,0,nan,nan,0,2402.7,4.5914e+05,7.3244e+06,2805.2
nan,0,nan,nan,0,2407.3,4.5914e+05,7.3244e+06,2805.7
nan,0,nan,nan,0,2412.3,4.5914e+05,7.3244e+06,2806.3
nan,0,nan,nan,0,2417.3,4.5914e+05,7.3244e+06,2806.8
nan,0,nan,nan,0,2421.9,4.5914e+05,7.3245e+06,2807.3
nan,0,nan,nan,0,2426.9,4.5914e+05,7.3245e+06,2807.8
nan,0,nan,nan,0,2431.4,4.5914e+05,7.3245e+06,2808.3
nan,0,nan,nan,0,2436.4,4.5914e+05,7.3245e+06,2808.8
nan,0,nan,nan,0,2441.5,4.5914e+05,7.3245e+06,2809.3
nan,0,nan,nan,0,2446,4.5914e+05,7.3245e+06,2809.8
nan,0,nan,nan,0,2451,4.5914e+05,7.3245e+06,2810.4
nan,0,nan,nan,0,2455.6,4.5914e+05,7.3245e+06,2810.9
nan,0,nan,nan,0,2460.6,4.5914e+05,7.3245e+06,2811.4
nan,0,nan,nan,0,2465.1,4.5914e+05,7.3245e+06,2811.9
nan,0,nan,nan,0,2470.1,4.5914e+05,7.3245e+06,2812.4
nan,0,nan,nan,0,2475.2,4.5914e+05,7.3245e+06,2812.9
nan,0,nan,nan,0,2479.7,4.5914e+05,7.3245e+06,2813.4
nan,0,nan,nan,0,2484.7,4.5914e+05,7.3245e+06,2814
nan,0,nan,nan,0,2489.2,4.5914e+05,7.3245e+06,2814.5
nan,0,nan,nan,0,2494.3,4.5914e+05,7.3245e+06,2815
nan,0,nan,nan,0,2498.8,4.5914e+05,7.3245e+06,2815.5
nan,0,nan,nan,0,2503.8,4.5914e+05,7.3245e+06,2816
nan,0,nan,nan,0,2508.9,4.5914e+05,7.3245e+06,2816.5
nan,0,nan,nan,0,2513.4,4.5914e+05,7.3245e+06,2817
nan,0,nan,nan,0,2518.4,4.5914e+05,7.3245e+06,2817.6
nan,0,nan,nan,0,2522.9,4.5914e+05,7.3246e+06,2818.1
nan,0,nan,nan,0,2528,4.5914e+05,7.3246e+06,2818.6
nan,0,nan,nan,0,2532.5,4.5914e+05,7.3246e+06,2819.1
nan,0,nan,nan,0,2537.5,4.5914e+05,7.3246e+06,2819.6
nan,0,nan,nan,0,2542.5,4.5914e+05,7.3246e+06,2820.1
nan,0,nan,nan,0,2547.1,4.5914e+05,7.3246e+06,2820.6
nan,0,nan,nan,0,2552.1,4.5914e+05,7.3246e+06,2821.1
nan,0,nan,nan,0,2556.6,4.5914e+05,7.3246e+06,2821.7
nan,0,nan,nan,0,2561.7,4.5914e+05,7.3246e+06,2822.2
nan,0,nan,nan,0,2566.2,4.5914e+05,7.3246e+06,2822.7
nan,0,nan,nan,0,2571.2,4.5914e+05,7.3246e+06,2823.2
nan,0,nan,nan,0,2576.2,4.5914e+05,7.3246e+06,2823.7
nan,0,nan,nan,0,2580.8,4.5914e+05,7.3246e+06,2824.2
nan,0,nan,nan,0,2585.8,4.5914e+05,7.3246e+06,2824.7
nan,0,nan,nan,0,2590.3,4.5914e+05,7.3246e+06,2825.3
nan,0,nan,nan,0,2595.3,4.5914e+05,7.3246e+06,2825.8
nan,0,nan,nan,0,2600.4,4.5914e+05,7.3246e+06,2826.3
nan,0,nan,nan,0,2604.9,4.5914e+05,7.3246e+06,2826.8
nan,0,nan,nan,0,2609.9,4.5914e+05,7.3246e+06,2827.3
nan,0,nan,nan,0,2614.5,4.5914e+05,7.3246e+06,2827.8
nan,0,nan,nan,0,2619.5,4.5914e+05,7.3246e+06,2828.3
nan,0,nan,nan,0,2624,4.5914e+05,7.3247e+06,2828.9
nan,0,nan,nan,0,2629,4.5914e+05,7.3247e+06,2829.4
nan,0,nan,nan,0,2634.1,4.5914e+05,7.3247e+06,2829.9
nan,0,nan,nan,0,2638.6,4.5914e+05,7.3247e+06,2830.4
nan,0,nan,nan,0,2643.6,4.5914e+05,7.3247e+06,2830.9
nan,0,nan,nan,0,2648.2,4.5914e+05,7.3247e+06,2831.4
nan,0,nan,nan,0,2653.2,4.5914e+05,7.3247e+06,2831.9
nan,0,nan,nan,0,2657.7,4.5914e+05,7.3247e+06,2832.4
nan,0,nan,nan,0,2662.7,4.5914e+05,7.3247e+06,2833
nan,0,nan,nan,0,2667.8,4.5914e+05,7.3247e+06,2833.5
nan,0,nan,nan,0,2672.3,4.5914e+05,7.3247e+06,2834
nan,0,nan,nan,0,2677.3,4.5914e+05,7.3247e+06,2834.5
nan,0,nan,nan,0,2681.8,4.5914e+05,7.3247e+06,2835
nan,0,nan,nan,0,2686.9,4.5914e+05,7.3247e+06,2835.5
nan,0,nan,nan,0,2691.4,4.5914e+05,7.3247e+06,2836
nan,0,nan,nan,0,2696.4,4.5914e+05,7.3247e+06,2836.6
nan,0,nan,nan,0,2701.5,4.5914e+05,7.3247e+06,2837.1
nan,0,nan,nan,0,2706,4.5914e+05,7.3247e+06,2837.6
nan,0,nan,nan,0,2711,4.5914e+05,7.3247e+06,2838.1
nan,0,nan,nan,0,2715.5,4.5914e+05,7.3247e+06,2838.6
nan,0,nan,nan,0,2720.6,4.5914e+05,7.3247e+06,2839.1
nan,0,nan,nan,0,2725.1,4.5914e+05,7.3248e+06,2839.6
nan,0,nan,nan,0,2730.1,4.5914e+05,7.3248e+06,2840.2
nan,0,nan,nan,0,2735.1,4.5914e+05,7.3248e+06,2840.7
nan,0,nan,nan,0,2739.7,4.5914e+05,7.3248e+06,2841.2
nan,0,nan,nan,0,2744.7,4.5914e+05,7.3248e+06,2841.7
nan,0,nan,nan,0,2749.2,4.5914e+05,7.3248e+06,2842.2
nan,0,nan,nan,0,2754.3,4.5914e+05,7.3248e+06,2842.7
nan,0,nan,nan,0,2758.8,4.5914e+05,7.3248e+06,2843.2
nan,0,nan,nan,0,2763.8,4.5914e+05,7.3248e+06,2843.7
nan,0,nan,nan,0,2768.8,4.5914e+05,7.3248e+06,2844.3
nan,0,nan,nan,0,2773.4,4.5914e+05,7.3248e+06,2844.8
nan,0,nan,nan,0,2778.4,4.5914e+05,7.3248e+06,2845.3
nan,0,nan,nan,0,2782.9,4.5914e+05,7.3248e+06,2845.8
nan,0,nan,nan,0,2788,4.5914e+05,7.3248e+06,2846.3
nan,0,nan,nan,0,2792.5,4.5914e+05,7.3248e+06,2846.8
nan,0,nan,nan,0,2797.5,4.5914e+05,7.3248e+06,2847.3
nan,0,nan,nan,0,2802.5,4.5914e+05,7.3248e+06,2847.9
nan,0,nan,nan,0,2807.1,4.5914e+05,7.3248e+06,2848.4
nan,0,nan,nan,0,2812.1,4.5914e+05,7.3248e+06,2848.9
nan,0,nan,nan,0,2816.6,4.5914e+05,7.3248e+06,2849.4
nan,0,nan,nan,0,2821.6,4.5914e+05,7.3248e+06,2849.9
nan,0,nan,nan,0,2826.7,4.5914e+05,7.3249e+06,2850.4
nan,0,nan,nan,0,2831.2,4.5914e+05,7.3249e+06,2850.9
nan,0,nan,nan,0,2836.2,4.5914e+05,7.3249e+06,2851.5
nan,0,nan,nan,0,2840.8,4.5914e+05,7.3249e+06,2852
nan,0,nan,nan,0,2845.8,4.5914e+05,7.3249e+06,2852.5
nan,0,nan,nan,0,2850.3,4.5914e+05,7.3249e+06,2853
nan,0,nan,nan,0,2855.3,4.5914e+05,7.3249e+06,2853.5
nan,0,nan,nan,0,2860.4,4.5914e+05,7.3249e+06,2854
nan,0,nan,nan,0,2864.9,4.5914e+05,7.3249e+06,2854.5
nan,0,nan,nan,0,2869.9,4.5914e+05,7.3249e+06,2855
nan,0,nan,nan,0,2874.4,4.5914e+05,7.3249e+06,2855.6
nan,0,nan,nan,0,2879.5,4.5914e+05,7.3249e+06,2856.1
nan,0,nan,nan,0,2884,4.5914e+05,7.3249e+06,2856.6
nan,0,nan,nan,0,2889,4.5914e+05,7.3249e+06,2857.1
nan,0,nan,nan,0,2894.1,4.5914e+05,7.3249e+06,2857.6
nan,0,nan,nan,0,2898.6,4.5914e+05,7.3249e+06,2858.1
nan,0,nan,nan,0,2903.6,4.5914e+05,7.3249e+06,2858.6
nan,0,nan,nan,0,2908.1,4.5914e+05,7.3249e+06,2859.2
nan,0,nan,nan,0,2913.2,4.5914e+05,7.3249e+06,2859.7
nan,0,nan,nan,0,2917.7,4.5914e+05,7.3249e+06,2860.2
nan,0,nan,nan,0,2922.7,4.5914e+05,7.3249e+06,2860.7
nan,0,nan,nan,0,2927.7,4.5914e+05,7.325e+06,2861.2
nan,0,nan,nan,0,2932.3,4.5914e+05,7.325e+06,2861.7
nan,0,nan,nan,0,2937.3,4.5914e+05,7.325e+06,2862.2
nan,0,nan,nan,0,2941.8,4.5914e+05,7.325e+06,2862.8
nan,0,nan,nan,0,2946.9,4.5914e+05,7.325e+06,2863.3
nan,0,nan,nan,0,2951.4,4.5914e+05,7.325e+06,2863.8
nan,0,nan,nan,0,2956.4,4.5914e+05,7.325e+06,2864.3
nan,0,nan,nan,0,2961.4,4.5914e+05,7.325e+06,2864.8
nan,0,nan,nan,0,2966,4.5914e+05,7.325e+06,2865.3
nan,0,nan,nan,0,2971,4.5914e+05,7.325e+06,2865.8
nan,0,nan,nan,0,2975.5,4.5914e+05,7.325e+06,2866.3
nan,0,nan,nan,0,2980.6,4.5914e+05,7.325e+06,2866.9
nan,0,nan,nan,0,2985.6,4.5914e+05,7.325e+06,2867.4
nan,0,nan,nan,0,2990.1,4.5914e+05,7.325e+06,2867.9
nan,0,nan,nan,0,2995.1,4.5914e+05,7.325e+06,2868.4
nan,0,nan,nan,0,2999.7,4.5914e+05,7.325e+06,2868.9
nan,0,nan,nan,0,3004.7,4.5914e+05,7.325e+06,2869.4
nan,0,nan,nan,0,3009.2,4.5914e+05,7.325e+06,2869.9
nan,0,nan,nan,0,3014.2,4.5914e+05,7.325e+06,2870.5
nan,0,nan,nan,0,3019.3,4.5914e+05,7.325e+06,2871
nan,0,nan,nan,0,3023.8,4.5914e+05,7.325e+06,2871.5
nan,0,nan,nan,0,3028.8,4.5914e+05,7.3251e+06,2872
nan,0,nan,nan,0,3033.4,4.5914e+05,7.3251e+06,2872.5
nan,0,nan,nan,0,3038.4,4.5914e+05,7.3251e+06,2873
nan,0,nan,nan,0,3042.9,4.5914e+05,7.3251e+06,2873.5
nan,0,nan,nan,0,3047.9,4.5914e+05,7.3251e+06,2874.1
nan,0,nan,nan,0,3053,4.5914e+05,7.3251e+06,2874.6
nan,0,nan,nan,0,3057.5,4.5914e+05,7.3251e+06,2875.1
nan,0,nan,nan,0,3062.5,4.5914e+05,7.3251e+06,2875.6
nan,0,nan,nan,0,3067.1,4.5914e+05,7.3251e+06,2876.1
nan,0,nan,nan,0,3072.1,4.5914e+05,7.3251e+06,2876.6
nan,0,nan,nan,0,3076.6,4.5914e+05,7.3251e+06,2877.1
nan,0,nan,nan,0,3081.6,4.5914e+05,7.3251e+06,2877.6
nan,0,nan,nan,0,3086.7,4.5914e+05,7.3251e+06,2878.2
nan,0,nan,nan,0,3091.2,4.5914e+05,7.3251e+06,2878.7
nan,0,nan,nan,0,3096.2,4.5914e+05,7.3251e+06,2879.2
nan,0,nan,nan,0,3100.7,4.5914e+05,7.3251e+06,2879.7
nan,0,nan,nan,0,3105.8,4.5914e+05,7.3251e+06,2880.2
nan,0,nan,nan,0,3110.3,4.5914e+05,7.3251e+06,2880.7
nan,0,nan,nan,0,3115.3,4.5914e+05,7.3251e+06,2881.2
nan,0,nan,nan,0,3120.4,4.5914e+05,7.3251e+06,2881.8
nan,0,nan,nan,0,3124.9,4.5914e+05,7.3251e+06,2882.3
nan,0,nan,nan,0,3129.9,4.5914e+05,7.3252e+06,2882.8
nan,0,nan,nan,0,3134.4,4.5914e+05,7.3252e+06,2883.3
nan,0,nan,nan,0,3139.5,4.5914e+05,7.3252e+06,2883.8
nan,0,nan,nan,0,3144,4.5914e+05,7.3252e+06,2884.3
nan,0,nan,nan,0,3149,4.5914e+05,7.3252e+06,2884.8
nan,0,nan,nan,0,3154,4.5914e+05,7.3252e+06,2885.4
nan,0,nan,nan,0,3158.6,4.5914e+05,7.3252e+06,2885.9
nan,0,nan,nan,0,3163.6,4.5914e+05,7.3252e+06,2886.4
nan,0,nan,nan,0,3168.1,4.5914e+05,7.3252e+06,2886.9
nan,0,nan,nan,0,3173.2,4.5914e+05,7.3252e+06,2887.4
nan,0,nan,nan,0,3177.7,4.5914e+05,7.3252e+06,2887.9
nan,0,nan,nan,0,3182.7,4.5914e+05,7.3252e+06,2888.4
nan,0,nan,nan,0,3187.7,4.5914e+05,7.3252e+06,2889
nan,0,nan,nan,0,3192.3,4.5914e+05,7.3252e+06,2889.5
nan,0,nan,nan,0,3197.3,4.5914e+05,7.3252e+06,2890
nan,0,nan,nan,0,3201.8,4.5914e+05,7.3252e+06,2890.5
