"actnum","object_id","permx","poro","vtkValidPointMask","arc_length","Points:0","Points:1","Points:2"
nan,0,nan,nan,0,3206.8,4.5914e+05,7.3252e+06,2891
nan,0,nan,nan,0,3211.9,4.5914e+05,7.3252e+06,2891.5
nan,0,nan,nan,0,3216.4,4.5914e+05,7.3252e+06,2892
nan,0,nan,nan,0,3221.4,4.5914e+05,7.3252e+06,2892.5
nan,0,nan,nan,0,3226,4.5914e+05,7.3252e+06,2893.1
nan,0,nan,nan,0,3231,4.5914e+05,7.3253e+06,2893.6
nan,0,nan,nan,0,3235.5,4.5914e+05,7.3253e+06,2894.1
nan,0,nan,nan,0,3240.5,4.5914e+05,7.3253e+06,2894.6
nan,0,nan,nan,0,3245.6,4.5914e+05,7.3253e+06,2895.1
nan,0,nan,nan,0,3250.1,4.5914e+05,7.3253e+06,2895.6
nan,0,nan,nan,0,3255.1,4.5914e+05,7.3253e+06,2896.1
nan,0,nan,nan,0,3259.7,4.5914e+05,7.3253e+06,2896.7
nan,0,nan,nan,0,3264.7,4.5914e+05,7.3253e+06,2897.2
nan,0,nan,nan,0,3269.2,4.5914e+05,7.3253e+06,2897.7
nan,0,nan,nan,0,3274.2,4.5914e+05,7.3253e+06,2898.2
nan,0,nan,nan,0,3279.3,4.5914e+05,7.3253e+06,2898.7
nan,0,nan,nan,0,3283.8,4.5914e+05,7.3253e+06,2899.2
nan,0,nan,nan,0,3288.8,4.5914e+05,7.3253e+06,2899.7
nan,0,nan,nan,0,3293.3,4.5914e+05,7.3253e+06,2900.3
nan,0,nan,nan,0,3298.4,4.5914e+05,7.3253e+06,2900.8
nan,0,nan,nan,0,3302.9,4.5914e+05,7.3253e+06,2901.3
nan,0,nan,nan,0,3307.9,4.5914e+05,7.3253e+06,2901.8
nan,0,nan,nan,0,3313,4.5914e+05,7.3253e+06,2902.3
nan,0,nan,nan,0,3317.5,4.5914e+05,7.3253e+06,2902.8
nan,0,nan,nan,0,3322.5,4.5914e+05,7.3253e+06,2903.3
nan,0,nan,nan,0,3327,4.5914e+05,7.3254e+06,2903.8
nan,0,nan,nan,0,3332.1,4.5914e+05,7.3254e+06,2904.4
nan,0,nan,nan,0,3336.6,4.5914e+05,7.3254e+06,2904.9
nan,0,nan,nan,0,3341.6,4.5914e+05,7.3254e+06,2905.4
nan,0,nan,nan,0,3346.6,4.5914e+05,7.3254e+06,2905.9
nan,0,nan,nan,0,3351.2,4.5914e+05,7.3254e+06,2906.4
nan,0,nan,nan,0,3356.2,4.5914e+05,7.3254e+06,2906.9
nan,0,nan,nan,0,3360.7,4.5914e+05,7.3254e+06,2907.4
nan,0,nan,nan,0,3365.8,4.5914e+05,7.3254e+06,2908
nan,0,nan,nan,0,3370.8,4.5914e+05,7.3254e+06,2908.5
nan,0,nan,nan,0,3375.3,4.5914e+05,7.3254e+06,2909
nan,0,nan,nan,0,3380.3,4.5914e+05,7.3254e+06,2909.5
nan,0,nan,nan,0,3384.9,4.5914e+05,7.3254e+06,2910
nan,0,nan,nan,0,3389.9,4.5914e+05,7.3254e+06,2910.5
nan,0,nan,nan,0,3394.4,4.5914e+05,7.3254e+06,2911
nan,0,nan,nan,0,3399.5,4.5914e+05,7.3254e+06,2911.6
nan,0,nan,nan,0,3404.5,4.5914e+05,7.3254e+06,2912.1
nan,0,nan,nan,0,3409,4.5914e+05,7.3254e+06,2912.6
nan,0,nan,nan,0,3414,4.5914e+05,7.3254e+06,2913.1
nan,0,nan,nan,0,3418.6,4.5914e+05,7.3254e+06,2913.6
nan,0,nan,nan,0,3423.6,4.5914e+05,7.3254e+06,2914.1
nan,0,nan,nan,0,3428.1,4.5914e+05,7.3255e+06,2914.6
nan,0,nan,nan,0,3433.1,4.5914e+05,7.3255e+06,2915.1
nan,0,nan,nan,0,3438.2,4.5914e+05,7.3255e+06,2915.7
nan,0,nan,nan,0,3442.7,4.5914e+05,7.3255e+06,2916.2
nan,0,nan,nan,0,3447.7,4.5914e+05,7.3255e+06,2916.7
nan,0,nan,nan,0,3452.3,4.5914e+05,7.3255e+06,2917.2
nan,0,nan,nan,0,3457.3,4.5914e+05,7.3255e+06,2917.7
nan,0,nan,nan,0,3461.8,4.5914e+05,7.3255e+06,2918.2
nan,0,nan,nan,0,3466.8,4.5914e+05,7.3255e+06,2918.7
nan,0,nan,nan,0,3471.9,4.5914e+05,7.3255e+06,2919.3
nan,0,nan,nan,0,3476.4,4.5914e+05,7.3255e+06,2919.8
nan,0,nan,nan,0,3481.4,4.5914e+05,7.3255e+06,2920.3
nan,0,nan,nan,0,3485.9,4.5914e+05,7.3255e+06,2920.8
nan,0,nan,nan,0,3491,4.5914e+05,7.3255e+06,2921.3
nan,0,nan,nan,0,3495.5,4.5914e+05,7.3255e+06,2921.8
nan,0,nan,nan,0,3500.5,4.5914e+05,7.3255e+06,2922.3
nan,0,nan,nan,0,3505.6,4.5914e+05,7.3255e+06,2922.9
nan,0,nan,nan,0,3510.1,4.5914e+05,7.3255e+06,2923.4
nan,0,nan,nan,0,3515.1,4.5914e+05,7.3255e+06,2923.9
nan,0,nan,nan,0,3519.6,4.5914e+05,7.3255e+06,2924.4
nan,0,nan,nan,0,3524.7,4.5914e+05,7.3255e+06,2924.9
nan,0,nan,nan,0,3529.2,4.5914e+05,7.3256e+06,2925.4
nan,0,nan,nan,0,3534.2,4.5914e+05,7.3256e+06,2925.9
nan,0,nan,nan,0,3539.2,4.5914e+05,7.3256e+06,2926.4
nan,0,nan,nan,0,3543.8,4.5914e+05,7.3256e+06,2927
nan,0,nan,nan,0,3548.8,4.5914e+05,7.3256e+06,2927.5
nan,0,nan,nan,0,3553.3,4.5914e+05,7.3256e+06,2928
nan,0,nan,nan,0,3558.4,4.5914e+05,7.3256e+06,2928.5
nan,0,nan,nan,0,3562.9,4.5914e+05,7.3256e+06,2929
nan,0,nan,nan,0,3567.9,4.5914e+05,7.3256e+06,2929.5
nan,0,nan,nan,0,3572.9,4.5914e+05,7.3256e+06,2930
nan,0,nan,nan,0,3577.5,4.5914e+05,7.3256e+06,2930.6
nan,0,nan,nan,0,3582.5,4.5914e+05,7.3256e+06,2931.1
nan,0,nan,nan,0,3587,4.5914e+05,7.3256e+06,2931.6
nan,0,nan,nan,0,3592.1,4.5914e+05,7.3256e+06,2932.1
nan,0,nan,nan,0,3597.1,4.5914e+05,7.3256e+06,2932.6
nan,0,nan,nan,0,3601.6,4.5914e+05,7.3256e+06,2933.1
nan,0,nan,nan,0,3606.6,4.5914e+05,7.3256e+06,2933.6
nan,0,nan,nan,0,3611.2,4.5914e+05,7.3256e+06,2934.2
nan,0,nan,nan,0,3616.2,4.5914e+05,7.3256e+06,2934.7
nan,0,nan,nan,0,3620.7,4.5914e+05,7.3256e+06,2935.2
nan,0,nan,nan,0,3625.7,4.5914e+05,7.3256e+06,2935.7
nan,0,nan,nan,0,3630.8,4.5914e+05,7.3257e+06,2936.2
nan,0,nan,nan,0,3635.3,4.5914e+05,7.3257e+06,2936.7
nan,0,nan,nan,0,3640.3,4.5914e+05,7.3257e+06,2937.2
nan,0,nan,nan,0,3644.9,4.5914e+05,7.3257e+06,2937.7
nan,0,nan,nan,0,3649.9,4.5914e+05,7.3257e+06,2938.3
nan,0,nan,nan,0,3654.4,4.5914e+05,7.3257e+06,2938.8
nan,0,nan,nan,0,3659.4,4.5914e+05,7.3257e+06,2939.3
nan,0,nan,nan,0,3664.5,4.5914e+05,7.3257e+06,2939.8
nan,0,nan,nan,0,3669,4.5914e+05,7.3257e+06,2940.3
nan,0,nan,nan,0,3674,4.5914e+05,7.3257e+06,2940.8
nan,0,nan,nan,0,3678.5,4.5914e+05,7.3257e+06,2941.3
nan,0,nan,nan,0,3683.6,4.5914e+05,7.3257e+06,2941.9
nan,0,nan,nan,0,3688.1,4.5914e+05,7.3257e+06,2942.4
nan,0,nan,nan,0,3693.1,4.5914e+05,7.3257e+06,2942.9
nan,0,nan,nan,0,3698.2,4.5914e+05,7.3257e+06,2943.4
nan,0,nan,nan,0,3702.7,4.5914e+05,7.3257e+06,2943.9
nan,0,nan,nan,0,3707.7,4.5914e+05,7.3257e+06,2944.4
nan,0,nan,nan,0,3712.2,4.5914e+05,7.3257e+06,2944.9
nan,0,nan,nan,0,3717.3,4.5914e+05,7.3257e+06,2945.5
nan,0,nan,nan,0,3721.8,4.5914e+05,7.3257e+06,2946
nan,0,nan,nan,0,3726.8,4.5914e+05,7.3257e+06,2946.5
nan,0,nan,nan,0,3731.9,4.5914e+05,7.3258e+06,2947
nan,0,nan,nan,0,3736.4,4.5914e+05,7.3258e+06,2947.5
nan,0,nan,nan,0,3741.4,4.5914e+05,7.3258e+06,2948
nan,0,nan,nan,0,3745.9,4.5914e+05,7.3258e+06,2948.5
nan,0,nan,nan,0,3751,4.5914e+05,7.3258e+06,2949
nan,0,nan,nan,0,3756,4.5914e+05,7.3258e+06,2949.6
nan,0,nan,nan,0,3760.5,4.5914e+05,7.3258e+06,2950.1
nan,0,nan,nan,0,3765.5,4.5914e+05,7.3258e+06,2950.6
nan,0,nan,nan,0,3770.1,4.5914e+05,7.3258e+06,2951.1
nan,0,nan,nan,0,3775.1,4.5914e+05,7.3258e+06,2951.6
nan,0,nan,nan,0,3779.6,4.5914e+05,7.3258e+06,2952.1
nan,0,nan,nan,0,3784.7,4.5914e+05,7.3258e+06,2952.6
nan,0,nan,nan,0,3789.7,4.5914e+05,7.3258e+06,2953.2
nan,0,nan,nan,0,3794.2,4.5914e+05,7.3258e+06,2953.7
nan,0,nan,nan,0,3799.2,4.5914e+05,7.3258e+06,2954.2
nan,0,nan,nan,0,3803.8,4.5914e+05,7.3258e+06,2954.7
nan,0,nan,nan,0,3808.8,4.5914e+05,7.3258e+06,2955.2
nan,0,nan,nan,0,3813.3,4.5914e+05,7.3258e+06,2955.7
nan,0,nan,nan,0,3818.3,4.5914e+05,7.3258e+06,2956.2
nan,0,nan,nan,0,3823.4,4.5914e+05,7.3258e+06,2956.8
nan,0,nan,nan,0,3827.9,4.5914e+05,7.3258e+06,2957.3
nan,0,nan,nan,0,3832.9,4.5914e+05,7.3259e+06,2957.8
nan,0,nan,nan,0,3837.5,4.5914e+05,7.3259e+06,2958.3
nan,0,nan,nan,0,3842.5,4.5914e+05,7.3259e+06,2958.8
nan,0,nan,nan,0,3847,4.5914e+05,7.3259e+06,2959.3
nan,0,nan,nan,0,3852,4.5914e+05,7.3259e+06,2959.8
nan,0,nan,nan,0,3857.1,4.5914e+05,7.3259e+06,2960.3
nan,0,nan,nan,0,3861.6,4.5914e+05,7.3259e+06,2960.9
nan,0,nan,nan,0,3866.6,4.5914e+05,7.3259e+06,2961.4
nan,0,nan,nan,0,3871.2,4.5914e+05,7.3259e+06,2961.9
nan,0,nan,nan,0,3876.2,4.5914e+05,7.3259e+06,2962.4
nan,0,nan,nan,0,3880.7,4.5914e+05,7.3259e+06,2962.9
nan,0,nan,nan,0,3885.7,4.5914e+05,7.3259e+06,2963.4
nan,0,nan,nan,0,3890.8,4.5914e+05,7.3259e+06,2963.9
nan,0,nan,nan,0,3895.3,4.5914e+05,7.3259e+06,2964.5
nan,0,nan,nan,0,3900.3,4.5914e+05,7.3259e+06,2965
nan,0,nan,nan,0,3904.8,4.5914e+05,7.3259e+06,2965.5
nan,0,nan,nan,0,3909.9,4.5914e+05,7.3259e+06,2966
nan,0,nan,nan,0,3914.4,4.5914e+05,7.3259e+06,2966.5
nan,0,nan,nan,0,3919.4,4.5914e+05,7.3259e+06,2967
nan,0,nan,nan,0,3924.5,4.5914e+05,7.3259e+06,2967.5
nan,0,nan,nan,0,3929,4.5914e+05,7.3259e+06,2968.1
nan,0,nan,nan,0,3934,4.5914e+05,7.326e+06,2968.6
nan,0,nan,nan,0,3938.5,4.5914e+05,7.326e+06,2969.1
nan,0,nan,nan,0,3943.6,4.5914e+05,7.326e+06,2969.6
nan,0,nan,nan,0,3948.1,4.5914e+05,7.326e+06,2970.1
nan,0,nan,nan,0,3953.1,4.5914e+05,7.326e+06,2970.6
nan,0,nan,nan,0,3958.1,4.5914e+05,7.326e+06,2971.1
nan,0,nan,nan,0,3962.7,4.5914e+05,7.326e+06,2971.7
nan,0,nan,nan,0,3967.7,4.5914e+05,7.326e+06,2972.2
nan,0,nan,nan,0,3972.2,4.5914e+05,7.326e+06,2972.7
nan,0,nan,nan,0,3977.3,4.5914e+05,7.326e+06,2973.2
nan,0,nan,nan,0,3982.3,4.5914e+05,7.326e+06,2973.7
nan,0,nan,nan,0,3986.8,4.5914e+05,7.326e+06,2974.2
nan,0,nan,nan,0,3991.8,4.5914e+05,7.326e+06,2974.7
nan,0,nan,nan,0,3996.4,4.5914e+05,7.326e+06,2975.2
nan,0,nan,nan,0,4001.4,4.5914e+05,7.326e+06,2975.8
nan,0,nan,nan,0,4005.9,4.5914e+05,7.326e+06,2976.3
nan,0,nan,nan,0,4010.9,4.5914e+05,7.326e+06,2976.8
nan,0,nan,nan,0,4016,4.5914e+05,7.326e+06,2977.3
nan,0,nan,nan,0,4020.5,4.5914e+05,7.326e+06,2977.8
nan,0,nan,nan,0,4025.5,4.5914e+05,7.326e+06,2978.3
nan,0,nan,nan,0,4030.1,4.5914e+05,7.326e+06,2978.8
nan,0,nan,nan,0,4035.1,4.5914e+05,7.3261e+06,2979.4
nan,0,nan,nan,0,4039.6,4.5914e+05,7.3261e+06,2979.9
nan,0,nan,nan,0,4044.6,4.5914e+05,7.3261e+06,2980.4
nan,0,nan,nan,0,4049.7,4.5914e+05,7.3261e+06,2980.9
nan,0,nan,nan,0,4054.2,4.5914e+05,7.3261e+06,2981.4
nan,0,nan,nan,0,4059.2,4.5914e+05,7.3261e+06,2981.9
nan,0,nan,nan,0,4063.8,4.5914e+05,7.3261e+06,2982.4
nan,0,nan,nan,0,4068.8,4.5914e+05,7.3261e+06,2983
nan,0,nan,nan,0,4073.3,4.5914e+05,7.3261e+06,2983.5
nan,0,nan,nan,0,4078.3,4.5914e+05,7.3261e+06,2984
nan,0,nan,nan,0,4083.4,4.5914e+05,7.3261e+06,2984.5
nan,0,nan,nan,0,4087.9,4.5914e+05,7.3261e+06,2985
nan,0,nan,nan,0,4092.9,4.5914e+05,7.3261e+06,2985.5
nan,0,nan,nan,0,4097.4,4.5914e+05,7.3261e+06,2986
nan,0,nan,nan,0,4102.5,4.5914e+05,7.3261e+06,2986.5
nan,0,nan,nan,0,4107,4.5914e+05,7.3261e+06,2987.1
nan,0,nan,nan,0,4112,4.5914e+05,7.3261e+06,2987.6
nan,0,nan,nan,0,4117.1,4.5914e+05,7.3261e+06,2988.1
nan,0,nan,nan,0,4121.6,4.5914e+05,7.3261e+06,2988.6
nan,0,nan,nan,0,4126.6,4.5914e+05,7.3261e+06,2989.1
nan,0,nan,nan,0,4131.1,4.5914e+05,7.3262e+06,2989.6
nan,0,nan,nan,0,4136.2,4.5914e+05,7.3262e+06,2990.1
nan,0,nan,nan,0,4141.2,4.5914e+05,7.3262e+06,2990.7
nan,0,nan,nan,0,4145.7,4.5914e+05,7.3262e+06,2991.2
nan,0,nan,nan,0,4150.7,4.5914e+05,7.3262e+06,2991.7
nan,0,nan,nan,0,4155.3,4.5914e+05,7.3262e+06,2992.2
nan,0,nan,nan,0,4160.3,4.5914e+05,7.3262e+06,2992.7
nan,0,nan,nan,0,4164.8,4.5914e+05,7.3262e+06,2993.2
nan,0,nan,nan,0,4169.9,4.5914e+05,7.3262e+06,2993.7
nan,0,nan,nan,0,4174.9,4.5914e+05,7.3262e+06,2994.3
nan,0,nan,nan,0,4179.4,4.5914e+05,7.3262e+06,2994.8
nan,0,nan,nan,0,4184.4,4.5914e+05,7.3262e+06,2995.3
nan,0,nan,nan,0,4189,4.5914e+05,7.3262e+06,2995.8
nan,0,nan,nan,0,4194,4.5914e+05,7.3262e+06,2996.3
nan,0,nan,nan,0,4198.5,4.5914e+05,7.3262e+06,2996.8
nan,0,nan,nan,0,4203.6,4.5914e+05,7.3262e+06,2997.3
nan,0,nan,nan,0,4208.6,4.5914e+05,7.3262e+06,2997.8
nan,0,nan,nan,0,4213.1,4.5914e+05,7.3262e+06,2998.4
nan,0,nan,nan,0,4218.1,4.5914e+05,7.3262e+06,2998.9
nan,0,nan,nan,0,4222.7,4.5914e+05,7.3262e+06,2999.4
nan,0,nan,nan,0,4227.7,4.5914e+05,7.3262e+06,2999.9
nan,0,nan,nan,0,4232.2,4.5914e+05,7.3263e+06,3000.4
nan,0,nan,nan,0,4237.2,4.5914e+05,7.3263e+06,3000.9
nan,0,nan,nan,0,4242.3,4.5914e+05,7.3263e+06,3001.4
nan,0,nan,nan,0,4246.8,4.5914e+05,7.3263e+06,3002
nan,0,nan,nan,0,4251.8,4.5914e+05,7.3263e+06,3002.5
nan,0,nan,nan,0,4256.4,4.5914e+05,7.3263e+06,3003
nan,0,nan,nan,0,4261.4,4.5914e+05,7.3263e+06,3003.5
nan,0,nan,nan,0,4265.9,4.5914e+05,7.3263e+06,3004
nan,0,nan,nan,0,4270.9,4.5914e+05,7.3263e+06,3004.5
nan,0,nan,nan,0,4276,4.5914e+05,7.3263e+06,3005
nan,0,nan,nan,0,4280.5,4.5914e+05,7.3263e+06,3005.6
nan,0,nan,nan,0,4285.5,4.5914e+05,7.3263e+06,3006.1
nan,0,nan,nan,0,4290,4.5914e+05,7.3263e+06,3006.6
nan,0,nan,nan,0,4295.1,4.5914e+05,7.3263e+06,3007.1
nan,0,nan,nan,0,4299.6,4.5914e+05,7.3263e+06,3007.6
nan,0,nan,nan,0,4304.6,4.5914e+05,7.3263e+06,3008.1
nan,0,nan,nan,0,4309.7,4.5914e+05,7.3263e+06,3008.6
nan,0,nan,nan,0,4314.2,4.5914e+05,7.3263e+06,3009.1
nan,0,nan,nan,0,4319.2,4.5914e+05,7.3263e+06,3009.7
nan,0,nan,nan,0,4323.7,4.5914e+05,7.3263e+06,3010.2
nan,0,nan,nan,0,4328.8,4.5914e+05,7.3263e+06,3010.7
nan,0,nan,nan,0,4333.3,4.5914e+05,7.3264e+06,3011.2
nan,0,nan,nan,0,4338.3,4.5914e+05,7.3264e+06,3011.7
nan,0,nan,nan,0,4343.4,4.5914e+05,7.3264e+06,3012.2
nan,0,nan,nan,0,4347.9,4.5914e+05,7.3264e+06,3012.7
nan,0,nan,nan,0,4352.9,4.5914e+05,7.3264e+06,3013.3
nan,0,nan,nan,0,4357.4,4.5914e+05,7.3264e+06,3013.8
nan,0,nan,nan,0,4362.5,4.5914e+05,7.3264e+06,3014.3
nan,0,nan,nan,0,4367.5,4.5914e+05,7.3264e+06,3014.8
nan,0,nan,nan,0,4372,4.5914e+05,7.3264e+06,3015.3
nan,0,nan,nan,0,4377,4.5914e+05,7.3264e+06,3015.8
nan,0,nan,nan,0,4381.6,4.5914e+05,7.3264e+06,3016.3
nan,0,nan,nan,0,4386.6,4.5914e+05,7.3264e+06,3016.9
nan,0,nan,nan,0,4391.1,4.5914e+05,7.3264e+06,3017.4
nan,0,nan,nan,0,4396.2,4.5914e+05,7.3264e+06,3017.9
nan,0,nan,nan,0,4401.2,4.5914e+05,7.3264e+06,3018.4
nan,0,nan,nan,0,4405.7,4.5914e+05,7.3264e+06,3018.9
nan,0,nan,nan,0,4410.7,4.5914e+05,7.3264e+06,3019.4
nan,0,nan,nan,0,4415.3,4.5914e+05,7.3264e+06,3019.9
nan,0,nan,nan,0,4420.3,4.5914e+05,7.3264e+06,3020.4
nan,0,nan,nan,0,4424.8,4.5914e+05,7.3264e+06,3021
nan,0,nan,nan,0,4429.8,4.5914e+05,7.3264e+06,3021.5
nan,0,nan,nan,0,4434.9,4.5914e+05,7.3265e+06,3022
nan,0,nan,nan,0,4439.4,4.5914e+05,7.3265e+06,3022.5
nan,0,nan,nan,0,4444.4,4.5914e+05,7.3265e+06,3023
nan,0,nan,nan,0,4449,4.5914e+05,7.3265e+06,3023.5
nan,0,nan,nan,0,4454,4.5914e+05,7.3265e+06,3024
nan,0,nan,nan,0,4458.5,4.5914e+05,7.3265e+06,3024.6
nan,0,nan,nan,0,4463.5,4.5914e+05,7.3265e+06,3025.1
nan,0,nan,nan,0,4468.6,4.5914e+05,7.3265e+06,3025.6
nan,0,nan,nan,0,4473.1,4.5914e+05,7.3265e+06,3026.1
nan,0,nan,nan,0,4478.1,4.5914e+05,7.3265e+06,3026.6
nan,0,nan,nan,0,4482.7,4.5914e+05,7.3265e+06,3027.1
nan,0,nan,nan,0,4487.7,4.5914e+05,7.3265e+06,3027.6
nan,0,nan,nan,0,4492.2,4.5914e+05,7.3265e+06,3028.2
nan,0,nan,nan,0,4497.2,4.5914e+05,7.3265e+06,3028.7
nan,0,nan,nan,0,4502.3,4.5914e+05,7.3265e+06,3029.2
nan,0,nan,nan,0,4506.8,4.5914e+05,7.3265e+06,3029.7
nan,0,nan,nan,0,4511.8,4.5914e+05,7.3265e+06,3030.2
nan,0,nan,nan,0,4516.3,4.5914e+05,7.3265e+06,3030.7
nan,0,nan,nan,0,4521.4,4.5914e+05,7.3265e+06,3031.2
nan,0,nan,nan,0,4526.4,4.5914e+05,7.3265e+06,3031.7
nan,0,nan,nan,0,4530.9,4.5914e+05,7.3265e+06,3032.3
nan,0,nan,nan,0,4536,4.5914e+05,7.3266e+06,3032.8
nan,0,nan,nan,0,4540.5,4.5914e+05,7.3266e+06,3033.3
nan,0,nan,nan,0,4545.5,4.5914e+05,7.3266e+06,3033.8
nan,0,nan,nan,0,4550,4.5914e+05,7.3266e+06,3034.3
nan,0,nan,nan,0,4555.1,4.5914e+05,7.3266e+06,3034.8
nan,0,nan,nan,0,4560.1,4.5914e+05,7.3266e+06,3035.3
nan,0,nan,nan,0,4564.6,4.5914e+05,7.3266e+06,3035.9
nan,0,nan,nan,0,4569.6,4.5914e+05,7.3266e+06,3036.4
nan,0,nan,nan,0,4574.2,4.5914e+05,7.3266e+06,3036.9
nan,0,nan,nan,0,4579.2,4.5914e+05,7.3266e+06,3037.4
nan,0,nan,nan,0,4583.7,4.5914e+05,7.3266e+06,3037.9
nan,0,nan,nan,0,4588.8,4.5914e+05,7.3266e+06,3038.4
nan,0,nan,nan,0,4593.8,4.5914e+05,7.3266e+06,3038.9
nan,0,nan,nan,0,4598.3,4.5914e+05,7.3266e+06,3039.5
nan,0,nan,nan,0,4603.3,4.5914e+05,7.3266e+06,3040
nan,0,nan,nan,0,4607.9,4.5914e+05,7.3266e+06,3040.5
nan,0,nan,nan,0,4612.9,4.5914e+05,7.3266e+06,3041
nan,0,nan,nan,0,4617.4,4.5914e+05,7.3266e+06,3041.5
nan,0,nan,nan,0,4622.4,4.5914e+05,7.3266e+06,3042
nan,0,nan,nan,0,4627.5,4.5914e+05,7.3266e+06,3042.5
nan,0,nan,nan,0,4632,4.5914e+05,7.3266e+06,3043
nan,0,nan,nan,0,4637,4.5914e+05,7.3267e+06,3043.6
nan,0,nan,nan,0,4641.6,4.5914e+05,7.3267e+06,3044.1
nan,0,nan,nan,0,4646.6,4.5914e+05,7.3267e+06,3044.6
nan,0,nan,nan,0,4651.1,4.5914e+05,7.3267e+06,3045.1
nan,0,nan,nan,0,4656.1,4.5914e+05,7.3267e+06,3045.6
nan,0,nan,nan,0,4661.2,4.5914e+05,7.3267e+06,3046.1
nan,0,nan,nan,0,4665.7,4.5914e+05,7.3267e+06,3046.6
nan,0,nan,nan,0,4670.7,4.5914e+05,7.3267e+06,3047.2
nan,0,nan,nan,0,4675.3,4.5914e+05,7.3267e+06,3047.7
nan,0,nan,nan,0,4680.3,4.5914e+05,7.3267e+06,3048.2
nan,0,nan,nan,0,4684.8,4.5914e+05,7.3267e+06,3048.7
nan,0,nan,nan,0,4689.8,4.5914e+05,7.3267e+06,3049.2
nan,0,nan,nan,0,4694.9,4.5914e+05,7.3267e+06,3049.7
nan,0,nan,nan,0,4699.4,4.5914e+05,7.3267e+06,3050.2
nan,0,nan,nan,0,4704.4,4.5914e+05,7.3267e+06,3050.8
nan,0,nan,nan,0,4708.9,4.5914e+05,7.3267e+06,3051.3
nan,0,nan,nan,0,4714,4.5914e+05,7.3267e+06,3051.8
nan,0,nan,nan,0,4718.5,4.5914e+05,7.3267e+06,3052.3
nan,0,nan,nan,0,4723.5,4.5914e+05,7.3267e+06,3052.8
nan,0,nan,nan,0,4728.6,4.5914e+05,7.3267e+06,3053.3
nan,0,nan,nan,0,4733.1,4.5914e+05,7.3267e+06,3053.8
nan,0,nan,nan,0,4738.1,4.5914e+05,7.3268e+06,3054.4
nan,0,nan,nan,0,4742.6,4.5914e+05,7.3268e+06,3054.9
nan,0,nan,nan,0,4747.7,4.5914e+05,7.3268e+06,3055.4
nan,0,nan,nan,0,4752.7,4.5914e+05,7.3268e+06,3055.9
nan,0,nan,nan,0,4757.2,4.5914e+05,7.3268e+06,3056.4
nan,0,nan,nan,0,4762.2,4.5914e+05,7.3268e+06,3056.9
nan,0,nan,nan,0,4766.8,4.5914e+05,7.3268e+06,3057.4
nan,0,nan,nan,0,4771.8,4.5914e+05,7.3268e+06,3057.9
nan,0,nan,nan,0,4776.3,4.5914e+05,7.3268e+06,3058.5
nan,0,nan,nan,0,4781.4,4.5914e+05,7.3268e+06,3059
nan,0,nan,nan,0,4786.4,4.5914e+05,7.3268e+06,3059.5
nan,0,nan,nan,0,4790.9,4.5914e+05,7.3268e+06,3060
nan,0,nan,nan,0,4795.9,4.5914e+05,7.3268e+06,3060.5
nan,0,nan,nan,0,4800.5,4.5914e+05,7.3268e+06,3061
nan,0,nan,nan,0,4805.5,4.5914e+05,7.3268e+06,3061.5
nan,0,nan,nan,0,4810,4.5914e+05,7.3268e+06,3062.1
nan,0,nan,nan,0,4815.1,4.5914e+05,7.3268e+06,3062.6
